UserID,Age,Gender,Location,Income,Debt,Owns Property,Profession,Demographics,Platform,Total Time Spent,Number of Sessions,Video ID,Video Category,Video Length,Engagement,Importance Score,Time Spent On Video,Number of Videos Watched,Scroll Rate,Frequency,ProductivityLoss,Satisfaction,Watch Reason,DeviceType,OS,Watch Time,Self Control,Addiction Level,CurrentActivity,ConnectionType,AvgTimePerSession,EngagementPerVideo
125,57,1,United States,98707,True,True,driver,1,3,144,8,3130,ASMR,29,7069,7,26,23,58,Night,3,7,Boredom,Smartphone,iOS,9:00 PM,5,5,At home,Wi-Fi,18.0,307.3478260869565
126,39,0,India,50933,True,False,driver,1,1,194,13,105,Gaming,23,2311,9,26,47,41,Evening,6,4,Entertainment,Tablet,Android,2:00 PM,8,2,At school,Mobile Data,14.923076923076923,49.170212765957444
127,44,0,Barzil,25774,False,True,Cashier,1,4,149,19,7434,Pranks,13,789,6,10,32,44,Night,3,7,Habit,Computer,iOS,9:00 PM,5,5,At school,Mobile Data,7.842105263157895,24.65625
128,52,1,Mexico,92055,True,False,Labor/Worker,1,4,115,1,7690,Pranks,8,171,3,17,10,4,Night,3,7,Boredom,Smartphone,Android,9:00 PM,5,5,At school,Wi-Fi,115.0,17.1
129,18,2,Philippines,30983,False,True,Waiting staff,1,4,142,11,3568,Vlogs,17,7989,4,21,27,77,Afternoon,5,5,Entertainment,Smartphone,Android,5:00 PM,7,3,At school,Wi-Fi,12.909090909090908,295.8888888888889
130,52,0,Indonesia,38133,False,False,Students,0,1,117,1,4349,Jokes/Memes,22,1885,5,14,49,68,Evening,6,4,Habit,Tablet,MacOS,2:00 PM,8,2,At home,Wi-Fi,117.0,38.46938775510204
131,54,1,United States,34939,False,True,driver,0,4,187,8,4391,Vlogs,23,8667,1,2,1,7,Evening,6,4,Habit,Smartphone,Android,2:00 PM,8,2,At home,Mobile Data,23.375,8667.0
132,64,1,Indonesia,20781,False,False,Artist,1,2,155,5,6812,Life Hacks,14,1049,5,16,39,46,Night,3,7,Procrastination,Smartphone,Android,9:00 PM,5,5,At home,Mobile Data,31.0,26.897435897435898
133,31,0,India,76700,True,True,Waiting staff,1,2,83,17,1182,ASMR,27,4129,1,13,29,9,Night,3,7,Entertainment,Tablet,Android,9:00 PM,5,5,Commuting,Mobile Data,4.882352941176471,142.3793103448276
134,20,1,India,47624,False,False,Students,1,2,117,8,4645,Vlogs,21,1161,9,27,45,87,Afternoon,5,5,Entertainment,Smartphone,Android,5:00 PM,7,3,At school,Mobile Data,14.625,25.8
135,18,0,Barzil,26823,False,True,driver,1,2,131,10,5874,Entertainment,21,815,7,9,3,33,Afternoon,5,5,Procrastination,Smartphone,Windows,5:00 PM,7,3,At home,Mobile Data,13.1,271.6666666666667
136,22,0,Barzil,38489,False,False,Manager,1,3,26,2,4395,Life Hacks,7,3766,3,7,47,33,Evening,6,4,Entertainment,Computer,iOS,2:00 PM,8,2,At home,Mobile Data,13.0,80.12765957446808
137,43,0,Pakistan,59961,True,True,Cashier,1,2,205,9,3535,Trends,27,8945,9,16,37,84,Night,3,7,Boredom,Smartphone,Android,9:00 PM,5,5,At home,Mobile Data,22.77777777777778,241.75675675675674
138,31,0,Germany,49118,False,False,Labor/Worker,1,4,261,3,5845,Entertainment,15,4661,2,10,31,4,Night,3,7,Entertainment,Tablet,Android,9:00 PM,5,5,At work,Mobile Data,87.0,150.3548387096774
139,56,1,Pakistan,42263,False,True,Students,1,1,128,18,5940,Life Hacks,16,8653,7,24,11,65,Morning,8,2,Boredom,Tablet,Android,8:00 AM,10,0,Commuting,Mobile Data,7.111111111111111,786.6363636363636
140,44,1,India,33565,False,False,Students,1,4,171,7,6476,Life Hacks,19,3239,9,22,22,34,Afternoon,5,5,Procrastination,Computer,Windows,5:00 PM,7,3,At school,Wi-Fi,24.428571428571427,147.22727272727272
141,26,0,India,40354,False,True,Students,1,2,207,15,1775,Jokes/Memes,6,8272,6,9,18,91,Afternoon,5,5,Habit,Tablet,iOS,5:00 PM,7,3,At work,Mobile Data,13.8,459.55555555555554
142,32,1,India,62951,True,True,Engineer,0,3,54,18,8284,Gaming,23,2804,5,22,35,85,Evening,6,4,Procrastination,Smartphone,Android,2:00 PM,8,2,At home,Mobile Data,3.0,80.11428571428571
143,32,0,Pakistan,43648,False,True,Engineer,1,2,188,3,447,Life Hacks,1,8031,7,23,6,88,Evening,6,4,Habit,Smartphone,Android,2:00 PM,8,2,At school,Mobile Data,62.666666666666664,1338.5
144,43,0,Mexico,70729,True,True,Engineer,0,1,53,14,109,Pranks,12,869,6,7,3,79,Night,3,7,Entertainment,Smartphone,Android,9:00 PM,5,5,Commuting,Mobile Data,3.7857142857142856,289.6666666666667
145,59,1,Mexico,61971,True,False,Waiting staff,1,4,280,2,3240,Life Hacks,18,5526,5,16,5,99,Morning,8,2,Entertainment,Smartphone,Android,8:00 AM,10,0,At work,Mobile Data,140.0,1105.2
146,30,2,India,38658,False,True,Engineer,1,1,87,14,5932,Life Hacks,16,7741,2,9,9,64,Evening,6,4,Habit,Tablet,iOS,2:00 PM,8,2,Commuting,Mobile Data,6.214285714285714,860.1111111111111
147,49,1,Vietnam,41253,False,False,Waiting staff,1,1,187,11,4054,Life Hacks,12,4694,8,27,28,25,Night,3,7,Procrastination,Smartphone,iOS,9:00 PM,5,5,At work,Mobile Data,17.0,167.64285714285714
148,56,1,Germany,84166,True,False,Labor/Worker,0,1,12,16,4538,Jokes/Memes,20,8998,7,24,19,55,Morning,8,2,Procrastination,Smartphone,Android,8:00 AM,10,0,At home,Wi-Fi,0.75,473.57894736842104
149,49,2,Mexico,68563,True,False,Engineer,1,4,223,8,6362,Vlogs,13,1934,6,29,28,9,Evening,6,4,Boredom,Smartphone,iOS,2:00 PM,8,2,At home,Wi-Fi,27.875,69.07142857142857
150,21,1,Japan,46390,False,False,Cashier,1,2,83,7,1246,Trends,8,5172,5,17,27,17,Evening,6,4,Habit,Smartphone,iOS,2:00 PM,8,2,At school,Mobile Data,11.857142857142858,191.55555555555554
151,47,2,United States,71578,True,False,Artist,0,1,60,11,2721,Entertainment,27,703,5,20,13,21,Afternoon,5,5,Habit,Smartphone,Android,5:00 PM,7,3,At home,Mobile Data,5.454545454545454,54.07692307692308
152,54,1,India,99025,True,True,driver,1,4,76,3,8470,Gaming,29,2523,9,7,38,60,Night,3,7,Habit,Tablet,Android,9:00 PM,5,5,At home,Mobile Data,25.333333333333332,66.39473684210526
153,40,1,India,52658,True,False,Students,1,3,102,17,7742,Life Hacks,26,2639,1,11,43,13,Evening,6,4,Entertainment,Smartphone,Windows,2:00 PM,8,2,At home,Mobile Data,6.0,61.372093023255815
154,56,2,India,26852,False,False,Waiting staff,0,4,185,14,5106,Trends,22,6159,9,8,21,3,Afternoon,5,5,Habit,Smartphone,iOS,5:00 PM,7,3,At home,Mobile Data,13.214285714285714,293.2857142857143
155,62,1,United States,22551,False,True,Students,0,3,154,6,2923,Entertainment,1,3909,6,7,27,68,Night,3,7,Boredom,Smartphone,Android,9:00 PM,5,5,At school,Mobile Data,25.666666666666668,144.77777777777777
156,32,1,United States,91947,True,True,Students,0,4,16,8,2514,Vlogs,26,1164,4,28,46,4,Afternoon,5,5,Boredom,Smartphone,MacOS,5:00 PM,7,3,At home,Mobile Data,2.0,25.304347826086957
157,60,0,Japan,81001,True,True,Students,1,2,278,5,9031,Pranks,21,619,7,19,6,92,Night,3,7,Boredom,Smartphone,MacOS,9:00 PM,5,5,At work,Wi-Fi,55.6,103.16666666666667
158,46,2,Pakistan,69159,True,False,driver,1,1,13,8,2802,Pranks,7,7982,9,20,38,7,Night,3,7,Boredom,Tablet,Android,9:00 PM,5,5,At school,Mobile Data,1.625,210.05263157894737
159,53,0,Vietnam,71707,True,False,Manager,1,2,147,2,6982,Jokes/Memes,15,3066,5,12,49,26,Evening,6,4,Procrastination,Computer,iOS,2:00 PM,8,2,At school,Mobile Data,73.5,62.57142857142857
160,30,2,India,53243,True,False,Students,1,4,240,15,8222,Jokes/Memes,29,4872,5,7,11,75,Evening,6,4,Entertainment,Smartphone,Android,2:00 PM,8,2,Commuting,Mobile Data,16.0,442.90909090909093
161,49,1,India,41800,False,True,Waiting staff,1,1,97,12,6503,Life Hacks,22,8638,8,8,47,24,Afternoon,5,5,Entertainment,Tablet,Android,5:00 PM,7,3,At work,Wi-Fi,8.083333333333334,183.7872340425532
162,24,1,Indonesia,95939,True,False,Labor/Worker,0,3,26,17,6039,Trends,13,2337,7,7,41,10,Afternoon,5,5,Habit,Smartphone,iOS,5:00 PM,7,3,At home,Wi-Fi,1.5294117647058822,57.0
163,39,2,Japan,77828,True,False,Students,1,4,61,1,6230,Gaming,13,8400,8,6,17,13,Night,3,7,Boredom,Smartphone,Windows,9:00 PM,5,5,At work,Mobile Data,61.0,494.11764705882354
164,45,1,India,27239,False,False,Manager,1,1,143,15,9450,Entertainment,28,5594,2,25,39,44,Evening,6,4,Entertainment,Smartphone,Windows,2:00 PM,8,2,At home,Mobile Data,9.533333333333333,143.43589743589743
165,19,1,Japan,26710,False,False,Cashier,0,3,220,14,365,Jokes/Memes,9,2460,9,9,7,39,Evening,6,4,Boredom,Smartphone,MacOS,2:00 PM,8,2,Commuting,Mobile Data,15.714285714285714,351.42857142857144
166,59,1,Japan,41384,False,True,Engineer,0,3,228,16,1801,Entertainment,24,6820,3,27,30,19,Afternoon,5,5,Entertainment,Smartphone,Android,5:00 PM,7,3,At work,Mobile Data,14.25,227.33333333333334
167,62,1,Philippines,41038,False,False,Labor/Worker,1,2,214,9,5959,Gaming,15,5546,6,13,21,51,Evening,6,4,Habit,Computer,Windows,2:00 PM,8,2,At school,Mobile Data,23.77777777777778,264.0952380952381
168,23,1,Japan,60846,True,True,Students,0,4,220,1,9097,Gaming,4,3442,6,7,1,19,Evening,6,4,Entertainment,Tablet,iOS,2:00 PM,8,2,At school,Wi-Fi,220.0,3442.0
169,45,0,United States,87821,True,False,Waiting staff,1,3,286,17,7437,Trends,13,2711,2,8,25,76,Afternoon,5,5,Habit,Smartphone,MacOS,5:00 PM,7,3,At work,Mobile Data,16.823529411764707,108.44
170,45,0,Philippines,57991,True,True,Labor/Worker,1,1,33,13,4794,Trends,27,1291,7,22,32,52,Afternoon,5,5,Entertainment,Smartphone,Windows,5:00 PM,7,3,At home,Mobile Data,2.5384615384615383,40.34375
171,61,1,Japan,99057,True,False,driver,1,3,13,5,8161,Life Hacks,12,5374,9,17,8,86,Afternoon,5,5,Habit,Smartphone,iOS,5:00 PM,7,3,At school,Wi-Fi,2.6,671.75
172,61,1,Germany,26971,False,True,Students,1,3,161,10,180,Jokes/Memes,5,9592,1,17,5,47,Night,3,7,Entertainment,Tablet,Android,9:00 PM,5,5,At work,Mobile Data,16.1,1918.4
173,37,0,United States,49139,False,False,Cashier,1,2,268,6,3874,Entertainment,7,2655,8,16,30,30,Night,3,7,Habit,Smartphone,Android,9:00 PM,5,5,At work,Mobile Data,44.666666666666664,88.5
174,47,1,India,97067,True,True,Cashier,1,2,177,19,3961,Gaming,8,6513,2,22,8,46,Evening,6,4,Entertainment,Tablet,Android,2:00 PM,8,2,At home,Mobile Data,9.31578947368421,814.125
175,28,1,Philippines,57711,True,False,Students,0,1,185,13,1187,ASMR,5,7394,1,2,49,76,Night,3,7,Entertainment,Smartphone,MacOS,9:00 PM,5,5,Commuting,Wi-Fi,14.23076923076923,150.89795918367346
176,45,0,Indonesia,26530,False,True,Teacher,0,2,65,1,774,Life Hacks,9,704,8,8,19,93,Evening,6,4,Habit,Smartphone,Android,2:00 PM,8,2,At work,Mobile Data,65.0,37.05263157894737
177,42,1,United States,31116,False,False,Waiting staff,1,3,117,15,4461,ASMR,14,825,2,17,44,21,Morning,8,2,Boredom,Smartphone,Android,8:00 AM,10,0,At home,Wi-Fi,7.8,18.75
178,56,0,Indonesia,85794,True,True,Labor/Worker,1,3,150,14,353,Trends,26,9196,6,13,30,75,Evening,6,4,Boredom,Tablet,MacOS,2:00 PM,8,2,At school,Mobile Data,10.714285714285714,306.53333333333336
179,50,1,India,20282,False,False,driver,0,2,164,8,6944,Trends,12,376,6,18,15,48,Afternoon,5,5,Habit,Smartphone,Android,5:00 PM,7,3,At work,Mobile Data,20.5,25.066666666666666
180,18,2,Indonesia,99473,True,True,Waiting staff,0,3,271,10,5203,Vlogs,4,972,5,24,36,62,Afternoon,5,5,Entertainment,Smartphone,iOS,5:00 PM,7,3,At home,Mobile Data,27.1,27.0
181,44,0,India,21898,False,False,Engineer,1,3,282,9,5345,Life Hacks,20,4213,8,28,44,58,Evening,6,4,Procrastination,Computer,iOS,2:00 PM,8,2,At school,Mobile Data,31.333333333333332,95.75
182,30,0,India,24135,False,True,driver,1,1,241,17,4508,Life Hacks,29,443,3,22,27,18,Evening,6,4,Procrastination,Tablet,Android,2:00 PM,8,2,At school,Mobile Data,14.176470588235293,16.40740740740741
183,58,1,Philippines,26629,False,False,Labor/Worker,1,2,250,9,4831,Jokes/Memes,8,7519,4,28,13,59,Evening,6,4,Habit,Smartphone,iOS,2:00 PM,8,2,At school,Wi-Fi,27.77777777777778,578.3846153846154
184,20,0,Japan,85031,True,True,Cashier,1,3,267,3,118,ASMR,17,754,7,10,14,91,Evening,6,4,Habit,Tablet,MacOS,2:00 PM,8,2,At school,Mobile Data,89.0,53.857142857142854
185,56,1,Barzil,53380,True,False,Labor/Worker,1,2,258,11,482,Pranks,8,4735,7,2,37,48,Night,3,7,Entertainment,Smartphone,MacOS,9:00 PM,5,5,At home,Wi-Fi,23.454545454545453,127.97297297297297
186,23,1,India,37071,False,True,Labor/Worker,0,1,86,12,4288,Jokes/Memes,21,5396,8,2,48,63,Evening,6,4,Entertainment,Smartphone,iOS,2:00 PM,8,2,At work,Mobile Data,7.166666666666667,112.41666666666667
187,25,1,Philippines,40074,False,False,Artist,1,2,189,10,6803,Entertainment,29,3465,2,27,30,12,Afternoon,5,5,Procrastination,Tablet,Android,5:00 PM,7,3,At home,Mobile Data,18.9,115.5
188,44,1,Germany,87843,True,True,Waiting staff,0,3,75,17,8299,Life Hacks,27,2711,2,14,39,87,Morning,8,2,Procrastination,Smartphone,Android,8:00 AM,10,0,At work,Mobile Data,4.411764705882353,69.51282051282051
189,26,0,India,59901,True,True,driver,1,2,180,17,4478,Entertainment,1,2407,4,16,47,34,Morning,8,2,Entertainment,Smartphone,Windows,8:00 AM,10,0,Commuting,Wi-Fi,10.588235294117647,51.212765957446805
190,54,1,Mexico,31205,False,True,Teacher,1,3,31,11,6534,Pranks,20,8814,9,7,13,61,Morning,8,2,Habit,Smartphone,Android,8:00 AM,10,0,At home,Mobile Data,2.8181818181818183,678.0
191,50,1,Indonesia,75661,True,True,Engineer,1,3,116,4,244,Entertainment,2,5588,9,21,16,87,Evening,6,4,Boredom,Smartphone,Android,2:00 PM,8,2,At work,Wi-Fi,29.0,349.25
192,59,2,Barzil,25906,False,False,driver,1,3,236,7,7013,Life Hacks,4,6104,4,21,44,53,Evening,6,4,Entertainment,Smartphone,iOS,2:00 PM,8,2,At home,Wi-Fi,33.714285714285715,138.72727272727272
193,61,1,Japan,22591,False,True,Waiting staff,0,1,225,14,866,Jokes/Memes,24,5747,9,24,7,25,Evening,6,4,Habit,Smartphone,iOS,2:00 PM,8,2,At home,Wi-Fi,16.071428571428573,821.0
194,41,0,United States,82987,True,True,Labor/Worker,1,2,78,7,9754,Vlogs,21,1723,3,12,48,62,Afternoon,5,5,Entertainment,Smartphone,MacOS,5:00 PM,7,3,At home,Mobile Data,11.142857142857142,35.895833333333336
195,32,2,India,83370,True,True,Teacher,0,1,93,8,5330,Trends,1,7224,5,28,27,4,Evening,6,4,Habit,Tablet,Android,2:00 PM,8,2,At school,Wi-Fi,11.625,267.55555555555554
196,49,1,Vietnam,74400,True,False,Waiting staff,1,2,112,1,604,Life Hacks,7,1919,9,23,45,94,Evening,6,4,Habit,Tablet,Android,2:00 PM,8,2,At home,Mobile Data,112.0,42.644444444444446
197,49,1,Pakistan,45150,False,True,Waiting staff,1,1,48,4,5757,Jokes/Memes,1,918,6,28,35,94,Evening,6,4,Habit,Smartphone,Android,2:00 PM,8,2,At home,Mobile Data,12.0,26.228571428571428
198,41,1,Barzil,51852,True,False,Manager,0,4,22,12,4019,Gaming,9,4215,3,14,15,13,Night,3,7,Habit,Smartphone,MacOS,9:00 PM,5,5,At work,Wi-Fi,1.8333333333333333,281.0
199,58,1,United States,62870,True,False,Artist,1,3,190,3,5193,Pranks,3,581,9,25,28,42,Morning,8,2,Boredom,Computer,Android,8:00 AM,10,0,At home,Wi-Fi,63.333333333333336,20.75
200,29,1,India,72756,True,False,Students,1,3,277,13,2016,Entertainment,12,3881,6,4,35,49,Evening,6,4,Boredom,Smartphone,Android,2:00 PM,8,2,Commuting,Mobile Data,21.307692307692307,110.88571428571429
201,56,2,Vietnam,76481,True,False,Labor/Worker,1,1,22,6,9851,Pranks,19,9878,4,26,7,78,Evening,6,4,Entertainment,Tablet,Android,2:00 PM,8,2,At school,Wi-Fi,3.6666666666666665,1411.142857142857
202,19,0,Philippines,21283,False,False,driver,1,4,129,11,3381,Jokes/Memes,15,3909,4,4,46,56,Morning,8,2,Habit,Computer,MacOS,8:00 AM,10,0,At home,Mobile Data,11.727272727272727,84.97826086956522
203,20,0,Japan,53691,True,True,Labor/Worker,1,3,66,4,3771,Trends,22,1999,8,18,46,47,Evening,6,4,Habit,Smartphone,Windows,2:00 PM,8,2,At home,Mobile Data,16.5,43.45652173913044
204,54,0,India,21125,False,False,Artist,1,2,49,16,5830,Gaming,16,400,7,3,20,8,Night,3,7,Habit,Smartphone,Android,9:00 PM,5,5,At school,Wi-Fi,3.0625,20.0
205,34,1,India,87065,True,False,Students,1,1,137,7,1614,Trends,10,3648,1,1,32,55,Night,3,7,Boredom,Computer,Android,9:00 PM,5,5,Commuting,Wi-Fi,19.571428571428573,114.0
206,19,1,India,46170,False,True,Engineer,0,3,182,11,1880,Gaming,22,5445,6,17,38,88,Evening,6,4,Boredom,Computer,Android,2:00 PM,8,2,At school,Mobile Data,16.545454545454547,143.28947368421052
207,19,1,India,28438,False,True,Waiting staff,1,3,44,1,5373,Life Hacks,29,2628,8,7,40,18,Night,3,7,Habit,Smartphone,Windows,8:30 PM,5,5,At school,Wi-Fi,44.0,65.7
208,45,0,Vietnam,40095,False,True,Waiting staff,1,1,268,7,4109,Comedy,27,1656,3,16,32,35,Evening,6,4,Habit,Smartphone,Android,3:45 PM,8,2,Commuting,Wi-Fi,38.285714285714285,51.75
209,40,1,Indonesia,36154,False,False,driver,1,1,14,12,9292,Entertainment,27,620,9,5,26,89,Night,3,7,Habit,Smartphone,Android,8:30 PM,5,5,At home,Mobile Data,1.1666666666666667,23.846153846153847
210,54,1,Pakistan,28004,False,False,driver,1,2,227,7,9267,Entertainment,6,246,2,19,39,81,Evening,6,4,Procrastination,Computer,iOS,3:45 PM,8,2,At school,Wi-Fi,32.42857142857143,6.3076923076923075
211,49,0,Germany,29752,False,False,Students,1,2,20,7,8979,Gaming,29,5212,6,7,20,32,Evening,6,4,Habit,Tablet,MacOS,3:45 PM,8,2,At home,Mobile Data,2.857142857142857,260.6
212,50,2,India,75426,True,True,Manager,1,3,126,10,149,Vlogs,17,3339,1,14,18,24,Afternoon,5,5,Habit,Smartphone,Android,6:05 PM,7,3,At work,Wi-Fi,12.6,185.5
213,18,2,Mexico,46819,False,False,Waiting staff,0,3,193,16,1755,Trends,21,6758,2,2,15,7,Evening,6,4,Boredom,Smartphone,Android,3:45 PM,8,2,At school,Mobile Data,12.0625,450.53333333333336
214,36,0,Pakistan,44217,False,False,Labor/Worker,1,1,125,8,7379,Life Hacks,28,7086,5,3,22,13,Evening,6,4,Habit,Smartphone,iOS,3:45 PM,8,2,At work,Mobile Data,15.625,322.09090909090907
215,19,1,India,52994,True,False,Students,1,3,171,9,6682,Jokes/Memes,22,3010,1,17,22,91,Evening,6,4,Boredom,Smartphone,iOS,3:45 PM,8,2,At school,Mobile Data,19.0,136.8181818181818
216,61,1,Japan,35036,False,False,Artist,1,3,76,9,3757,Entertainment,24,4719,8,16,21,69,Night,3,7,Habit,Tablet,iOS,8:30 PM,5,5,At home,Mobile Data,8.444444444444445,224.71428571428572
217,43,1,India,97275,True,True,Engineer,1,1,209,2,9372,Gaming,29,2368,1,8,2,90,Evening,6,4,Entertainment,Computer,Android,3:45 PM,8,2,At home,Mobile Data,104.5,1184.0
218,49,1,United States,69416,True,False,Waiting staff,0,3,40,13,9117,Life Hacks,17,1839,9,18,40,42,Morning,8,2,Procrastination,Smartphone,Android,9:15 AM,10,0,At home,Mobile Data,3.076923076923077,45.975
219,23,2,Pakistan,29587,False,True,Manager,1,3,84,13,5393,Comedy,21,2903,3,15,43,31,Night,3,7,Procrastination,Smartphone,Android,8:30 PM,5,5,Commuting,Mobile Data,6.461538461538462,67.51162790697674
220,49,1,Mexico,20645,False,False,Manager,1,4,246,4,9796,Pranks,19,6205,2,7,18,74,Night,3,7,Procrastination,Smartphone,iOS,8:30 PM,5,5,At home,Mobile Data,61.5,344.72222222222223
221,21,1,India,50930,True,True,Students,0,2,75,12,3053,Trends,18,4395,1,27,23,26,Night,3,7,Boredom,Smartphone,Android,8:30 PM,5,5,At school,Mobile Data,6.25,191.08695652173913
222,28,1,Indonesia,50090,True,False,Students,1,1,79,17,5693,Life Hacks,11,5767,9,9,13,86,Evening,6,4,Entertainment,Computer,MacOS,3:45 PM,8,2,At work,Wi-Fi,4.647058823529412,443.61538461538464
223,34,2,Vietnam,72142,True,True,Waiting staff,1,4,29,2,4219,Vlogs,24,3691,4,6,41,76,Afternoon,5,5,Entertainment,Tablet,iOS,6:05 PM,7,3,At school,Mobile Data,14.5,90.02439024390245
224,55,2,United States,46475,False,False,Students,1,2,235,13,4804,ASMR,7,7470,1,18,9,32,Evening,6,4,Habit,Tablet,iOS,3:45 PM,8,2,At school,Wi-Fi,18.076923076923077,830.0
225,41,1,Philippines,38888,False,True,Labor/Worker,1,2,208,18,2378,Life Hacks,10,3841,1,18,49,91,Evening,6,4,Boredom,Tablet,Windows,3:45 PM,8,2,At home,Mobile Data,11.555555555555555,78.38775510204081
226,22,1,Pakistan,63732,True,False,Manager,1,2,48,15,5087,Pranks,7,4348,7,25,7,97,Evening,6,4,Boredom,Smartphone,Android,3:45 PM,8,2,At work,Wi-Fi,3.2,621.1428571428571
227,51,1,Japan,66305,True,True,Engineer,1,4,154,8,3183,Entertainment,5,6621,2,26,41,52,Night,3,7,Habit,Computer,MacOS,8:30 PM,5,5,At work,Wi-Fi,19.25,161.4878048780488
228,23,1,Vietnam,66037,True,False,Engineer,1,4,54,15,3161,Trends,12,1392,7,24,1,20,Night,3,7,Habit,Smartphone,Android,8:30 PM,5,5,At school,Wi-Fi,3.6,1392.0
229,39,2,United States,29346,False,True,Manager,1,2,100,1,6577,Gaming,16,6060,7,14,2,40,Evening,6,4,Habit,Tablet,Android,3:45 PM,8,2,At home,Mobile Data,100.0,3030.0
230,28,1,India,20587,False,False,Labor/Worker,1,3,247,10,8904,Life Hacks,29,4255,9,14,4,59,Night,3,7,Entertainment,Computer,Android,8:30 PM,5,5,At home,Mobile Data,24.7,1063.75
231,33,0,United States,32763,False,True,Students,1,3,79,12,2587,Pranks,25,4300,7,14,14,77,Night,3,7,Boredom,Tablet,MacOS,8:30 PM,5,5,At school,Mobile Data,6.583333333333333,307.14285714285717
232,50,1,Vietnam,79165,True,False,Cashier,1,4,175,5,2649,Life Hacks,21,3338,1,25,32,14,Night,3,7,Entertainment,Tablet,iOS,8:30 PM,5,5,At school,Mobile Data,35.0,104.3125
233,26,2,United States,89615,True,True,Students,0,4,139,9,7314,Life Hacks,18,5487,8,4,36,44,Night,3,7,Boredom,Smartphone,Android,8:30 PM,5,5,At home,Wi-Fi,15.444444444444445,152.41666666666666
234,23,1,Germany,56116,True,False,Waiting staff,0,4,223,8,1718,ASMR,3,3514,8,4,2,86,Afternoon,5,5,Entertainment,Tablet,iOS,6:05 PM,7,3,Commuting,Mobile Data,27.875,1757.0
235,33,0,Barzil,45556,False,True,driver,0,2,98,16,5309,Trends,20,759,4,15,40,82,Evening,6,4,Boredom,Smartphone,iOS,3:45 PM,8,2,Commuting,Mobile Data,6.125,18.975
236,46,0,Indonesia,79042,True,False,Students,0,3,261,14,7408,Life Hacks,15,9915,8,15,14,48,Evening,6,4,Procrastination,Computer,Android,3:45 PM,8,2,At school,Wi-Fi,18.642857142857142,708.2142857142857
237,20,2,India,38099,False,True,Teacher,1,4,81,13,871,Jokes/Memes,5,8621,4,18,20,93,Morning,8,2,Habit,Computer,MacOS,9:15 AM,10,0,At home,Mobile Data,6.230769230769231,431.05
238,37,0,Vietnam,65096,True,False,Artist,1,4,174,13,3575,Trends,13,6793,8,14,25,43,Night,3,7,Habit,Tablet,Android,8:30 PM,5,5,At work,Mobile Data,13.384615384615385,271.72
239,53,1,Germany,91986,True,True,Students,1,1,58,5,5828,Jokes/Memes,19,2459,5,26,42,16,Evening,6,4,Habit,Computer,iOS,3:45 PM,8,2,At school,Mobile Data,11.6,58.54761904761905
240,36,0,Germany,33230,False,True,Waiting staff,1,2,61,16,7987,Jokes/Memes,12,5273,4,1,49,35,Afternoon,5,5,Procrastination,Tablet,iOS,6:05 PM,7,3,Commuting,Wi-Fi,3.8125,107.61224489795919
241,43,2,Philippines,49009,False,True,Waiting staff,1,1,298,11,8463,Life Hacks,23,1718,6,10,8,53,Afternoon,5,5,Entertainment,Smartphone,Windows,6:05 PM,7,3,At work,Mobile Data,27.09090909090909,214.75
242,20,2,United States,90969,True,True,Cashier,1,3,287,5,9736,Life Hacks,21,9457,2,29,28,34,Evening,6,4,Entertainment,Tablet,Android,3:45 PM,8,2,At school,Mobile Data,57.4,337.75
243,36,1,Barzil,53866,True,False,driver,1,1,123,13,8742,Life Hacks,5,5423,2,20,46,3,Night,3,7,Procrastination,Smartphone,Android,8:30 PM,5,5,At school,Mobile Data,9.461538461538462,117.8913043478261
244,37,0,Germany,96975,True,True,driver,1,1,248,11,5770,ASMR,6,1308,2,10,21,68,Night,3,7,Habit,Smartphone,iOS,8:30 PM,5,5,At home,Wi-Fi,22.545454545454547,62.285714285714285
245,49,1,Barzil,61855,True,False,Waiting staff,0,1,142,19,5734,Jokes/Memes,7,1050,9,10,23,5,Evening,6,4,Procrastination,Smartphone,Android,3:45 PM,8,2,At school,Mobile Data,7.473684210526316,45.65217391304348
246,24,1,United States,26416,False,False,driver,1,2,283,3,9905,Life Hacks,26,5479,3,27,32,10,Night,3,7,Habit,Smartphone,Android,8:30 PM,5,5,At home,Mobile Data,94.33333333333333,171.21875
